,nobs,mean,skew,kurtosis,median,mode,std,low,peak,q25,q75,iqr,user_name,sample_date,age_range,pronunciation,gender
5230,59,116.02179176755449,0.6181807607439254,-0.5732544162495974,96.0,30.0,72.78101142025145,22.857142857142858,275.0,55.0,155.0,100.0,pcsnpny,20150306,Adult,American,Male
5231,53,109.54177897574124,0.4861002322846554,0.6053394849230638,115.0,120.0,51.539655102893306,25.0,265.0,75.0,135.0,60.0,pcsnpny,20150307,Adult,American,Male
5232,64,118.06324404761905,0.6360334147000193,0.08098380011034578,117.5,80.0,63.05991264853074,25.0,275.0,80.0,151.25,71.25,pcsnpny,20150307,Adult,American,Male
5233,56,130.34438775510202,0.3908628092941019,-0.5564644365109346,125.0,40.0,62.38166509892445,30.0,275.0,87.5,165.0,77.5,pcsnpny,20150307,Adult,American,Male
5234,51,118.13538748832867,0.5350910409086873,-0.2504484053129046,120.0,120.0,62.01007086132312,25.0,260.0,85.0,147.5,62.5,pcsnpny,20150313,Adult,American,Male
5235,47,137.4468085106383,0.37810865578290864,-0.3233853487633582,120.0,120.0,60.97498912115552,25.0,270.0,120.0,177.5,57.5,pcsnpny,20150313,Adult,American,Male
5236,53,123.86792452830188,0.3264624115700242,-0.46733080167207275,120.0,120.0,61.37298211288309,25.0,250.0,85.0,150.0,65.0,pcsnpny,20150313,Adult,American,Male
5237,53,131.66666666666666,0.6552182830019453,-0.14397985994697393,120.0,120.0,61.913918736689034,30.0,275.0,95.0,180.0,85.0,pcsnpny,20150314,Adult,American,Male
5238,49,137.7745383867833,0.9402554758660268,0.27454327287847136,120.0,120.0,61.18066366060578,30.0,275.0,120.0,120.00000000000001,1.4210854715202004e-14,pcsnpny,20150314,Adult,American,Male
5239,60,127.4563492063492,0.6312547413443905,-0.40949671081792305,120.0,120.0,68.41618078917274,25.0,275.0,83.75,156.25,72.5,pcsnpny,20150314,Adult,American,Male
5240,62,128.15591397849462,0.7679454347502284,0.06674627068707606,120.0,120.0,60.15123466175156,25.0,270.0,91.25,133.75,42.5,pcsnpny,20150314,Adult,American,Male
5241,58,103.34975369458127,0.7657854302245125,0.9381639785173861,107.5,120.0,50.814133114200004,25.0,245.0,75.0,120.0,45.0,pcsnpny,20150314,Adult,American,Male
5242,46,117.94202898550726,0.47456668291586634,-0.09892260180092682,120.0,120.0,51.483373065130564,25.0,240.0,81.66666666666667,141.25,59.58333333333333,pcsnpny,20150314,Adult,American,Male
5243,53,121.96316262353999,0.4772290655802344,-0.27172757824708826,120.0,120.0,61.32011755508224,25.0,270.0,80.0,160.0,80.0,pcsnpny,20150314,Adult,American,Male
5244,57,127.43525480367585,0.8644692527749076,1.7841274030764769,120.0,120.0,40.98648833080157,25.0,245.0,105.0,145.0,40.0,pcsnpny,20150314,Adult,American,Male
5245,45,120.6031746031746,0.5415252361972935,-0.4003890175452396,120.0,120.0,66.21495873967568,25.0,260.0,85.0,140.0,55.0,pcsnpny,20150314,Adult,American,Male
5246,55,121.04848484848485,0.6463417478078244,-0.45917392270110957,105.0,100.0,68.10157055344415,25.0,275.0,82.5,155.0,72.5,pcsnpny,20150317,Adult,American,Male
5247,55,116.81818181818181,0.8437650319095618,0.3048660054596839,105.0,120.0,59.58719332889767,25.0,275.0,80.0,140.0,60.0,pcsnpny,20150317,Adult,American,Male
5248,50,114.18190476190478,0.9267952293988716,0.25191013283327424,105.0,120.0,62.80024603126409,30.0,260.0,76.25,131.07142857142856,54.821428571428555,pcsnpny,20150317,Adult,American,Male
5249,47,120.22188449848025,0.6796556839863843,-0.38264292740654593,110.0,120.0,66.22768794771098,25.0,265.0,80.0,160.0,80.0,pcsnpny,20150317,Adult,American,Male
5250,53,113.46630727762802,0.4099214621965366,0.2014379245560951,115.0,120.0,49.498432711821884,22.857142857142858,240.0,85.0,135.0,50.0,pcsnpny,20150317,Adult,American,Male
5251,54,116.09788359788361,0.26260938816477014,-1.0132921203446263,120.0,30.0,67.23901479795144,25.0,260.0,45.0,163.75,118.75,pcsnpny,20150317,Adult,American,Male
5252,60,113.4936507936508,0.8786237715965248,-0.09844842751564498,102.5,70.0,65.01137871603585,25.0,270.0,70.0,140.0,70.0,pcsnpny,20150317,Adult,American,Male
5253,46,119.05175983436853,0.6819846858384755,0.07849591569892844,110.0,95.0,63.28062364426223,24.0,275.0,80.0,147.5,67.5,pcsnpny,20150317,Adult,American,Male
5254,53,110.61096136567835,0.5364756603165711,-0.4668512743765021,100.0,120.0,60.74889363763743,25.0,260.0,75.0,150.0,75.0,pcsnpny,20150317,Adult,American,Male
5255,54,120.37477954144622,0.5630888795048554,-0.5410297719650465,115.0,120.0,66.12806178034089,25.0,265.0,75.0,166.25,91.25,pcsnpny,20150317,Adult,American,Male
5256,56,131.56887755102042,0.4403828805008111,-0.6576106419805741,132.5,140.0,73.03867186802127,25.0,275.0,73.75,172.32142857142856,98.57142857142856,pcsnpny,20150321,Adult,American,Male
5257,52,115.04487179487181,0.6150525225022201,-0.41563794264590603,104.5,35.0,65.16724141808821,25.0,270.0,70.0,161.25,91.25,pcsnpny,20150321,Adult,American,Male
5258,53,110.17520215633422,0.8870353237119537,0.29732728478289383,100.0,120.0,65.91246713807274,25.0,270.0,70.0,140.0,70.0,pcsnpny,20150321,Adult,American,Male
5259,52,136.26282051282053,0.4643776337503376,-0.8852027693797857,120.0,80.0,65.77884263996482,25.0,270.0,85.0,187.5,102.5,pcsnpny,20150321,Adult,American,Male
5260,43,135.3953488372093,0.45409782442780705,-0.39832602786313975,120.0,120.0,64.88531945832634,25.0,275.0,92.5,175.00000000000003,82.50000000000003,pcsnpny,20150321,Adult,American,Male
5261,48,124.93055555555554,0.5069340678322449,-0.7184616255842666,117.5,75.0,71.31450810570051,25.0,270.0,75.0,172.5,97.5,pcsnpny,20150321,Adult,American,Male
5262,49,111.80272108843539,0.5802509634325144,-0.6058959936811656,105.0,40.0,64.70045818730986,25.0,255.0,45.0,140.0,95.0,pcsnpny,20150321,Adult,American,Male
5263,53,115.58400718778078,0.7612524901804777,-0.4662945011329085,100.0,35.0,73.06978766271915,25.0,275.0,45.0,135.0,90.0,pcsnpny,20150321,Adult,American,Male
5264,48,121.33432539682538,0.7136438631887205,-0.03999233488349985,117.5,120.0,63.597761838033215,25.0,270.0,83.75,145.0,61.25,pcsnpny,20150321,Adult,American,Male
5265,52,110.7985347985348,0.727517160911946,-0.6163558764972863,92.5,40.0,71.35413436122649,25.0,270.0,45.0,142.5,97.5,pcsnpny,20150321,Adult,American,Male
5266,57,125.05680868838763,0.5783982991546069,-0.5188828770412672,120.0,40.0,67.56034047613248,25.0,275.0,70.0,160.0,90.0,pcsnpny,20150321,Adult,American,Male
5267,41,111.81765389082462,0.8867154847798883,1.028597806408543,106.66666666666667,40.0,55.29743088767681,25.0,275.0,75.0,137.14285714285714,62.14285714285714,pcsnpny,20150321,Adult,American,Male
5268,47,132.91489361702128,0.5603411819506224,-0.46328135875323095,120.0,100.0,65.24833333324662,25.0,275.0,87.5,177.5,90.0,pcsnpny,20150321,Adult,American,Male
5269,56,133.95493197278913,0.18985289419965637,-0.8410840068551422,120.0,120.0,64.83828680143567,25.0,265.0,88.75,185.0,96.25,pcsnpny,20150321,Adult,American,Male
5270,49,122.30320699708456,0.9841490130644145,0.2265550531434477,105.0,70.0,62.81434822475946,32.0,270.0,75.0,145.0,70.0,pcsnpny,20150321,Adult,American,Male
5271,56,129.65136054421768,0.6290427456021225,-0.3101479412873229,112.5,100.0,60.45182975741115,25.0,270.0,85.53571428571428,162.5,76.96428571428572,pcsnpny,20150321,Adult,American,Male
5272,45,103.59365079365081,0.3767540993261704,-0.1342986790708629,100.0,80.0,47.580593574036534,30.0,240.0,75.0,140.0,65.0,pcsnpny,20150321,Adult,American,Male
5273,57,120.14619883040935,0.603071830050535,-0.6136392641897466,100.0,70.0,67.03355237804801,25.0,275.0,70.0,155.0,85.0,pcsnpny,20150321,Adult,American,Male
5274,47,119.1631205673759,0.8172911940397005,-0.2726386886780139,100.0,105.0,70.49270032027871,22.857142857142858,275.0,77.5,145.5,68.0,pcsnpny,20150321,Adult,American,Male
5275,47,113.93110435663628,0.5954555972748531,0.051651904586901054,115.0,120.0,56.03142517189883,25.0,255.0,80.0,130.0,50.0,pcsnpny,20150321,Adult,American,Male
5276,47,102.18541033434651,0.19316981244353337,-0.7314972187902775,120.0,120.0,52.42450821896698,25.0,225.0,45.0,127.5,82.5,pcsnpny,20150321,Adult,American,Male
5277,48,119.47916666666667,0.6026252591102677,-0.48950772711630597,100.0,100.0,64.5848174112639,25.0,255.0,75.0,157.5,82.5,pcsnpny,20150321,Adult,American,Male
5278,50,122.9,0.42215882478279526,-0.5285588767657887,112.5,70.0,64.96221978965929,25.0,275.0,72.5,168.75,96.25,pcsnpny,20150321,Adult,American,Male
5279,52,99.61538461538461,0.715151547423427,-0.12541477432594217,90.0,45.0,55.900376304689736,25.0,245.0,45.0,131.25,86.25,pcsnpny,20150321,Adult,American,Male
5280,56,126.23724489795917,0.5310865835505796,-0.7061754691759012,117.5,120.0,67.7207936077986,25.0,260.0,80.0,168.75,88.75,pcsnpny,20150321,Adult,American,Male
5281,48,106.3313492063492,0.9143626876647168,0.26318900233481735,102.5,110.0,64.12044965012795,25.0,270.0,45.0,121.25,76.25,pcsnpny,20150321,Adult,American,Male
5282,53,118.86343216531897,0.7305480601034688,-0.024848987934761535,110.0,120.0,63.15241169483476,25.0,275.0,75.0,160.0,85.0,pcsnpny,20150321,Adult,American,Male
5283,51,118.89542483660131,0.7727452347280322,-0.4747195896335614,100.0,75.0,67.14422061883022,30.0,275.0,75.0,153.5,78.5,pcsnpny,20150321,Adult,American,Male
5284,56,117.21768707482995,0.5536557158910784,-0.6918354261847277,117.5,40.0,69.77661430277843,22.857142857142858,275.0,45.0,162.5,117.5,pcsnpny,20150321,Adult,American,Male
5285,57,110.30492898913953,0.8623823763002287,-0.3270466579414717,90.0,90.0,68.47683816308077,25.0,255.0,70.0,135.0,65.0,pcsnpny,20150321,Adult,American,Male
5286,48,114.97222222222223,0.5915505520926813,-0.8396372246897736,115.0,120.0,74.04133709466241,25.0,266.6666666666667,43.75,148.75,105.0,pcsnpny,20150321,Adult,American,Male
5287,11,183.1818181818182,-0.4009254465101146,-1.2995294584240042,225.0,120.0,76.25533445640279,40.0,270.0,120.0,252.5,132.5,pcsnpny,20150322,Adult,American,Male
5288,44,106.11363636363636,0.849476121628145,0.6565403124162232,105.0,120.0,56.297996052294195,24.0,255.0,73.75,121.25,47.5,pcsnpny,20150322,Adult,American,Male
5289,42,134.16666666666666,2.0695359690420934,3.240733915184725,120.0,120.0,44.68030175680738,70.0,270.0,120.0,120.0,0.0,pcsnpny,20150326,Adult,American,Male
5290,37,120.36036036036037,0.2616741073087164,4.042944065117263,120.0,120.0,32.83898093636905,25.0,230.0,120.0,120.0,0.0,pcsnpny,20150326,Adult,American,Male
5291,34,116.32352941176471,-1.35971235634442,4.481619974349121,120.0,120.0,21.189232265795777,40.0,165.0,120.0,120.0,0.0,pcsnpny,20150326,Adult,American,Male
5292,35,142.14285714285714,1.8444967434122308,1.5880194331114055,120.0,120.0,49.28467907815505,120.0,275.0,120.0,120.0,0.0,pcsnpny,20150326,Adult,American,Male
5293,33,120.12987012987013,-1.3980669427100822,12.636100375744451,120.0,120.0,10.187564638665746,75.0,154.28571428571428,120.0,120.0,0.0,pcsnpny,20150326,Adult,American,Male
5294,49,117.03109815354715,0.7078387480783321,0.8006780564835099,120.0,120.0,52.99081981080711,25.0,255.0,90.0,120.0,30.0,pcsnpny,20150504,Adult,American,Male
5295,18,122.22222222222223,2.337051733985855,7.817327366007332,120.0,120.0,41.60736520745062,45.0,275.0,120.0,120.0,0.0,pcsnpny,20150504,Adult,American,Male
5296,48,146.92361111111111,0.25008692696702006,-1.1600891011550414,130.0,275.0,77.76047147488829,24.0,275.0,80.0,218.75,138.75,pcsnpny,20150508,Adult,American,Male
5297,48,125.2281746031746,0.5458204434462902,-0.6306004130066447,117.5,120.0,71.93563339066706,25.0,275.0,78.75,167.5,88.75,pcsnpny,20150508,Adult,American,Male
5298,55,125.75584415584416,0.5328274065459709,-0.7236150538574182,115.0,45.0,67.55657992223374,25.0,275.0,77.5,167.5,90.0,pcsnpny,20150508,Adult,American,Male
5299,54,116.97883597883599,0.6801530247118468,-0.4456576217135959,102.5,100.0,70.4167295678309,22.857142857142858,275.0,70.0,146.25,76.25,pcsnpny,20150508,Adult,American,Male
5300,58,115.90229885057472,0.7879676617529181,-0.41401253710400754,97.5,40.0,70.10329020379342,24.0,275.0,70.0,163.75,93.75,pcsnpny,20150616,Adult,American,Male
5301,52,132.98076923076923,2.503537012548737,4.978686694317606,120.0,120.0,39.65305807617995,80.0,270.0,120.0,120.0,0.0,pcsnpny,20150708,Adult,American,Male
5302,66,125.6926406926407,0.5978348218007412,-0.6343339107888992,120.0,40.0,71.85381746121986,22.857142857142858,275.0,74.46428571428572,158.75,84.28571428571428,pcsnpny,20150725,Adult,American,Male
5303,47,108.93009118541032,0.6312492024330698,-0.17623350536489113,100.0,75.0,54.31799272414918,24.0,240.0,75.0,131.66666666666669,56.666666666666686,pcsnpny,20150805,Adult,American,Male
5304,48,126.94444444444446,0.5376736045362688,-0.5641500752799353,115.0,45.0,67.64074261662415,25.0,270.0,75.0,161.25,86.25,pcsnpny,20150805,Adult,American,Male
5305,66,131.36868686868684,0.4230374627613269,-0.5451242584285323,120.0,120.0,65.41358009286182,25.0,270.0,85.0,163.75,78.75,pcsnpny,20150816,Adult,American,Male
5306,69,146.80124223602485,0.09551293692257468,-1.3820917642458206,140.0,45.0,81.84545213107964,25.0,275.0,75.0,220.0,145.0,pcsnpny,20150816,Adult,American,Male
5307,58,133.2183908045977,0.4795969451706846,-1.051134962860496,107.5,25.0,79.6952180772703,25.0,275.0,76.25,190.0,113.75,pcsnpny,20150820,Adult,American,Male
5308,14,118.57142857142857,0.5921486214107496,-1.2862579063352935,82.5,25.0,91.58190267710748,25.0,275.0,41.25,211.25000000000003,170.00000000000003,pcsnpny,20151102,Adult,American,Male
5309,39,99.16849816849816,0.3998460372523553,-0.9321359592993148,95.0,40.0,53.00413055984306,25.0,205.00000000000003,42.5,127.5,85.0,pcsnpny,20151124,Adult,American,Male
5310,38,119.99498746867168,0.366250299039525,-0.620334522242393,115.0,45.0,59.33990919026081,25.0,256.0,76.25,170.00000000000003,93.75000000000003,pcsnpny,20151124,Adult,American,Male
5311,59,141.7635189669088,0.23467149995709274,-1.3259925859610389,135.0,45.0,77.0893570728898,30.0,265.0,80.0,220.0,140.0,pcsnpny,20151224,Adult,American,Male
5317,93,166.55913978494624,0.32037265428443995,-1.4841123519371955,155.0,105.0,55.807746478441196,95.0,260.0,115.0,225.0,110.0,peope,20081228,Adult,European,Male
5318,89,147.86516853932585,0.8189336214398028,-0.04618490581945123,130.0,105.0,51.297149538880724,40.0,275.0,110.0,165.0,55.0,peope,20081228,Adult,European,Male
5319,80,166.5,0.44143765977691285,-1.1003285078997649,150.0,225.0,50.882216932834204,90.0,275.0,123.75,212.5,88.75,peope,20081228,Adult,European,Male
5320,146,119.7296322999279,0.3501756734990685,-0.49249433320708125,107.63157894736841,30.0,57.70577691346591,25.0,275.0,85.0,175.00000000000003,90.00000000000003,pepe,20120315,Adult,European,Male
5321,212,162.69249775381851,-0.0874356673743018,-1.6079209628457716,175.0,80.0,77.68968438632707,30.0,275.0,80.0,240.0,160.0,perro,20140201,Adult,Other,Male
5322,109,117.2870249017038,-0.9934069319864431,4.212375729361343,120.0,115.0,26.30880016061827,25.0,200.0,110.0,130.0,20.0,peterp,20130908,Adult,Australian,Male
5323,112,108.66071428571429,-0.6789567349663678,2.0084159903329004,110.0,100.0,31.296266770583202,25.0,215.0,100.0,125.0,25.0,peterp,20130908,Adult,Australian,Male
5324,132,117.61363636363636,0.5749999912292653,7.036421244473043,115.0,115.0,29.073222014286806,25.0,265.0,105.0,130.0,25.0,peterp,20130908,Adult,Australian,Male
5325,135,113.55555555555556,0.1178670126841435,6.1433672251872515,115.0,115.0,28.563552706375244,25.0,245.0,100.0,125.0,25.0,peterp,20130908,Adult,Australian,Male
5326,7304,99.20352765602915,1.276057939840148,2.2565495337172665,90.0,75.0,41.63251983637304,21.0457086484709,275.0,75.0,115.0,40.0,peterwhy,20080503,Unknown,British,Male
5327,230,180.9337474120083,-1.14917436841629,4.851395702591032,180.0,165.0,28.17259112837176,45.0,250.0,165.0,195.0,30.0,petewoods,20130201,Adult,British,Male
5328,177,90.04815711595373,-0.6880847452096074,0.513813078614036,95.0,100.0,28.09385640606495,22.857142857142858,170.0,80.0,105.0,25.0,petjal,20110303,Adult,American,Male
5329,152,120.6907894736842,-0.28251546936780453,1.5410663598458552,120.0,120.0,42.724058542279195,25.0,245.0,115.0,135.0,20.0,petrpulc,20140215,Youth,American,Male
5330,163,123.9877300613497,-0.04518385350974695,2.3754042723036033,120.0,120.0,40.10782824160916,25.0,245.0,115.0,135.0,20.0,petrpulc,20140215,Youth,American,Male
5331,243,103.4126984126984,1.4204735095558396,1.0071237115590312,80.0,80.0,56.390252581539244,25.0,270.0,75.0,105.0,30.0,pfmm,20080526,Adult,Other,Male
5332,127,128.28083989501312,0.48660271930815385,-0.8578691987118532,110.0,80.0,47.29097630139968,25.0,225.0,92.5,172.5,80.0,phil,20080215,Adult,British,Male
5333,110,121.6969696969697,0.7638864626531047,-0.5060012912720437,105.0,80.0,46.840575207471126,25.0,245.0,90.0,162.5,72.5,phil,20080215,Adult,British,Male
5334,160,111.9375,-1.4817816552837617,7.5765269324675195,110.0,110.0,15.258066514142609,40.0,155.0,105.0,120.0,15.0,photon66,20100528,Adult,British,Male
5335,113,160.5899705014749,0.2746342111974299,-1.0529714500643068,150.0,90.0,52.594869265520025,90.0,270.0,120.0,195.0,75.0,phowardcom,20090824,Adult,British,Male
5336,125,123.95801418439716,-1.793214272970437,9.17072769022304,125.0,130.0,18.17647551202193,25.0,165.0,115.0,130.0,15.0,phr0663r,20090922,Adult,British,Male
5337,85,98.58823529411765,0.6257981336835678,1.4594566938011209,110.0,25.0,55.432055732835366,25.0,275.0,30.0,130.0,100.0,pierrep,20110607,Adult,Other,Male
5338,132,129.92424242424244,2.5105619085662743,10.334693575949315,120.0,120.0,23.371058641016596,90.0,275.0,120.0,126.25,6.25,pkkikibig,20100105,Adult,American,Male
5339,164,87.89779326364692,1.2820762787836133,1.8507278776003044,102.5,30.0,61.544873257281225,25.0,275.0,30.0,120.0,90.0,pleabargain,20100709,Adult,American,Male
5340,150,86.40222222222222,1.1662541667408368,1.7325603454355534,110.0,30.0,60.383199732016045,25.0,275.0,30.0,120.0,90.0,pleabargain,20100709,Adult,American,Male
5346,177,144.37853107344634,1.5050746016396204,0.6730766483702539,120.0,120.0,45.623838947726995,110.0,275.0,120.0,120.00000000000001,1.4210854715202004e-14,polerizer,20091226,Youth,American,Male
5347,194,149.3041237113402,1.213312221350658,-0.24823057329625353,120.0,120.0,51.692042932956646,70.0,265.0,120.0,185.0,65.0,polerizer,20091226,Youth,American,Male
5348,198,147.85353535353536,1.2822714290585575,0.01760682504396227,120.0,120.0,47.8588387562552,105.0,275.0,120.0,178.75,58.75,polerizer,20091226,Youth,American,Male
5349,182,141.42857142857142,1.7000423679033294,1.2211145110917325,120.0,120.0,44.83048483439205,95.0,270.0,120.0,120.0,0.0,polerizer,20091226,Youth,American,Male
5350,178,142.72471910112358,1.6086092858507288,0.8723599035867737,120.0,120.0,44.83762911296334,110.0,265.0,120.0,120.0,0.0,polerizer,20091226,Youth,American,Male
5351,175,140.77142857142857,1.7008272477041344,1.193791559577666,120.0,120.0,43.0727528817967,105.0,265.0,120.0,120.0,0.0,polerizer,20091226,Youth,American,Male
5352,180,142.52777777777777,1.5404451233164933,0.7810773829261755,120.0,120.0,45.757504612850795,70.0,275.0,120.0,120.0,0.0,polerizer,20091226,Youth,American,Male
5353,164,126.65447154471546,0.2513915507230462,-0.9993338352981054,102.5,90.0,65.39154419205137,25.0,270.0,90.0,180.0,90.0,polerizer,20091226,Youth,American,Male
5354,175,142.71428571428572,1.4522349159551053,0.5582577014889556,120.0,120.0,45.94317697116822,70.0,270.0,120.0,120.00000000000001,1.4210854715202004e-14,polerizer,20091226,Youth,American,Male
